Datum - Kraj Vysočina;Celkový počet nakažených;Počet hospitalizovaných celkem v daném dni;Počet hospitalizovaných na JIP celkem v daném dni;Počet nově hospitalizovaných celkem;Počet nově hospitalizovaných na JIP;Počet zemřelých;Počet antigenních testů;Počet PCR testů;počet testů CELKEM;Pozitivní ve věku 0-4 let;Pozitivní ve věku 5-9 let;Pozitivní ve věku 10-14 let;Pozitivní ve věku 15-19 let;Pozitivní ve věku 20-24 let;Pozitivní ve věku 25-29 let;Pozitivní ve věku 30-34 let;Pozitivní ve věku 35-39 let;Pozitivní ve věku 40-44 let;Pozitivní ve věku 45-49 let;Pozitivní ve věku 50-54 let;Pozitivní ve věku 55-59 let;Pozitivní ve věku 60-64 let;Pozitivní ve věku 65-69 let;Pozitivní ve věku 70-74 let;Pozitivní ve věku 75-79 let;Pozitivní ve věku 80-84 let;Pozitivní ve věku 85+ let;Pozitivní - věk neznámý;Hospitalizovaní celkem v daném dni ve věku 0-4 let;Hospitalizovaní celkem v daném dni ve věku 5-9 let;Hospitalizovaní celkem v daném dni ve věku 10-14 let;Hospitalizovaní celkem v daném dni ve věku 15-19 let;Hospitalizovaní celkem v daném dni ve věku 20-24 let;Hospitalizovaní celkem v daném dni ve věku 25-29 let;Hospitalizovaní celkem v daném dni ve věku 30-34 let;Hospitalizovaní celkem v daném dni ve věku 35-39 let;Hospitalizovaní celkem v daném dni ve věku 40-44 let;Hospitalizovaní celkem v daném dni ve věku 45-49 let;Hospitalizovaní celkem v daném dni ve věku 50-54 let;Hospitalizovaní celkem v daném dni ve věku 55-59 let;Hospitalizovaní celkem v daném dni ve věku 60-64 let;Hospitalizovaní celkem v daném dni ve věku 65-69 let;Hospitalizovaní celkem v daném dni ve věku 70-74 let;Hospitalizovaní celkem v daném dni ve věku 75-79 let;Hospitalizovaní celkem v daném dni ve věku 80-84 let;Hospitalizovaní celkem v daném dni ve věku 85+ let;Hospitalizovaní celkem v daném dni - věk neznámý;Hospitalizovaní na JIP celkem v daném dni ve věku 0-4 let;Hospitalizovaní na JIP celkem v daném dni ve věku 5-9 let;Hospitalizovaní na JIP celkem v daném dni ve věku 10-14 let;Hospitalizovaní na JIP celkem v daném dni ve věku 15-19 let;Hospitalizovaní na JIP celkem v daném dni ve věku 20-24 let;Hospitalizovaní na JIP celkem v daném dni ve věku 25-29 let;Hospitalizovaní na JIP celkem v daném dni ve věku 30-34 let;Hospitalizovaní na JIP celkem v daném dni ve věku 35-39 let;Hospitalizovaní na JIP celkem v daném dni ve věku 40-44 let;Hospitalizovaní na JIP celkem v daném dni ve věku 45-49 let;Hospitalizovaní na JIP celkem v daném dni ve věku 50-54 let;Hospitalizovaní na JIP celkem v daném dni ve věku 55-59 let;Hospitalizovaní na JIP celkem v daném dni ve věku 60-64 let;Hospitalizovaní na JIP celkem v daném dni ve věku 65-69 let;Hospitalizovaní na JIP celkem v daném dni ve věku 70-74 let;Hospitalizovaní na JIP celkem v daném dni ve věku 75-79 let;Hospitalizovaní na JIP celkem v daném dni ve věku 80-84 let;Hospitalizovaní na JIP celkem v daném dni ve věku 85+ let;Hospitalizovaní na JIP celkem v daném dni - věk neznámý;Hospitalizovaní nově v daném dni ve věku 0-4 let;Hospitalizovaní nově v daném dni ve věku 5-9 let;Hospitalizovaní nově v daném dni ve věku 10-14 let;Hospitalizovaní nově v daném dni ve věku 15-19 let;Hospitalizovaní nově v daném dni ve věku 20-24 let;Hospitalizovaní nově v daném dni ve věku 25-29 let;Hospitalizovaní nově v daném dni ve věku 30-34 let;Hospitalizovaní nově v daném dni ve věku 35-39 let;Hospitalizovaní nově v daném dni ve věku 40-44 let;Hospitalizovaní nově v daném dni ve věku 45-49 let;Hospitalizovaní nově v daném dni ve věku 50-54 let;Hospitalizovaní nově v daném dni ve věku 55-59 let;Hospitalizovaní nově v daném dni ve věku 60-64 let;Hospitalizovaní nově v daném dni ve věku 65-69 let;Hospitalizovaní nově v daném dni ve věku 70-74 let;Hospitalizovaní nově v daném dni ve věku 75-79 let;Hospitalizovaní nově v daném dni ve věku 80-84 let;Hospitalizovaní nově v daném dni ve věku 85+ let;Hospitalizovaní nově v daném dni - věk neznámý;Hospitalizovaní na JIP nově v daném dni ve věku 0-4 let;Hospitalizovaní na JIP nově v daném dni ve věku 5-9 let;Hospitalizovaní na JIP nově v daném dni ve věku 10-14 let;Hospitalizovaní na JIP nově v daném dni ve věku 15-19 let;Hospitalizovaní na JIP nově v daném dni ve věku 20-24 let;Hospitalizovaní na JIP nově v daném dni ve věku 25-29 let;Hospitalizovaní na JIP nově v daném dni ve věku 30-34 let;Hospitalizovaní na JIP nově v daném dni ve věku 35-39 let;Hospitalizovaní na JIP nově v daném dni ve věku 40-44 let;Hospitalizovaní na JIP nově v daném dni ve věku 45-49 let;Hospitalizovaní na JIP nově v daném dni ve věku 50-54 let;Hospitalizovaní na JIP nově v daném dni ve věku 55-59 let;Hospitalizovaní na JIP nově v daném dni ve věku 60-64 let;Hospitalizovaní na JIP nově v daném dni ve věku 65-69 let;Hospitalizovaní na JIP nově v daném dni ve věku 70-74 let;Hospitalizovaní na JIP nově v daném dni ve věku 75-79 let;Hospitalizovaní na JIP nově v daném dni ve věku 80-84 let;Hospitalizovaní na JIP nově v daném dni ve věku 85+ let;Hospitalizovaní na JIP nově v daném dni - věk neznámý;Zemřelí ve věku 0-4 let;Zemřelí ve věku 5-9 let;Zemřelí ve věku 10-14 let;Zemřelí ve věku 15-19 let;Zemřelí ve věku 20-24 let;Zemřelí ve věku 25-29 let;Zemřelí ve věku 30-34 let;Zemřelí ve věku 35-39 let;Zemřelí ve věku 40-44 let;Zemřelí ve věku 45-49 let;Zemřelí ve věku 50-54 let;Zemřelí ve věku 55-59 let;Zemřelí ve věku 60-64 let;Zemřelí ve věku 65-69 let;Zemřelí ve věku 70-74 let;Zemřelí ve věku 75-79 let;Zemřelí ve věku 80-84 let;Zemřelí ve věku 85+ let;Zemřelí - věk neznámý
02.03.2021;640;240;39;48;11;2;3203;1758;4961;16;30;33;35;32;37;45;58;58;72;39;34;30;40;27;21;14;17;2;0;0;1;1;0;3;4;4;8;16;13;17;23;34;35;30;27;24;0;0;0;0;0;0;0;0;0;0;2;3;4;7;8;8;3;4;0;0;0;0;0;0;0;0;0;0;3;2;3;4;3;4;6;8;9;6;0;0;0;0;0;0;0;0;0;0;1;2;1;2;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
03.03.2021;619;239;37;33;4;3;3902;1537;5439;10;29;26;20;30;32;62;59;71;47;49;59;39;23;20;22;12;7;2;0;0;1;0;1;3;4;4;10;14;13;15;26;34;32;33;28;21;0;0;0;0;0;0;0;0;0;0;2;1;3;7;7;7;6;4;0;0;0;0;0;0;1;0;0;1;3;2;2;1;4;3;7;5;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0
04.03.2021;627;257;41;47;5;6;3966;1692;5658;19;23;22;26;38;48;51;49;56;63;48;64;37;19;17;15;16;10;6;0;0;1;0;1;4;6;4;9;17;12;18;24;36;32;39;28;26;0;0;0;0;0;0;0;0;0;0;2;0;4;7;8;8;7;4;1;0;0;0;0;0;0;1;2;1;1;4;2;4;2;7;4;8;3;8;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0
05.03.2021;453;251;39;40;6;4;4896;1759;6655;9;25;15;15;22;33;28;32;39;51;35;35;40;26;20;16;6;4;2;0;0;0;0;1;4;5;4;11;18;10;19;25;33;40;36;25;20;0;0;0;0;0;0;0;1;0;0;3;0;3;7;5;9;7;4;0;0;0;0;0;0;0;1;0;0;3;2;1;5;6;8;10;3;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0
06.03.2021;487;231;38;23;4;3;1091;1055;2146;14;18;31;18;24;32;40;30;52;62;48;31;20;28;16;10;5;4;4;0;0;0;0;1;4;5;4;11;17;11;13;24;27;37;37;19;21;0;0;0;0;0;0;0;1;0;0;2;0;3;9;5;8;7;3;0;0;0;0;0;0;0;0;0;0;1;1;2;2;3;1;5;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0
07.03.2021;212;238;39;34;5;5;1136;334;1470;1;3;10;6;6;21;15;23;19;21;18;15;11;13;11;7;4;6;2;0;0;0;0;1;2;4;5;10;19;11;12;23;26;35;40;25;25;0;0;0;0;0;0;0;1;0;0;1;0;4;9;5;9;6;4;0;0;0;0;0;0;0;1;1;2;1;3;2;1;2;1;1;7;6;6;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0
08.03.2021;421;285;54;70;16;12;8563;1080;9643;6;12;16;21;20;24;36;28;44;48;34;23;28;27;17;14;15;7;1;0;0;0;0;0;2;6;7;10;15;10;21;28;31;48;47;30;30;0;0;0;0;0;0;0;1;0;0;3;1;8;9;10;10;7;4;1;0;0;0;0;0;0;0;2;2;1;4;3;10;6;7;13;10;7;5;0;0;0;0;0;0;0;0;0;0;2;1;5;0;5;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2;2;3;2;0
09.03.2021;617;283;50;52;6;10;7517;2215;9732;17;28;27;38;26;30;52;47;51;71;55;53;35;31;23;19;6;7;1;0;1;0;0;0;2;6;7;9;17;13;22;29;31;44;46;25;31;0;0;0;0;0;0;0;1;0;0;3;3;5;8;9;11;4;5;1;0;0;1;0;0;0;1;1;2;1;4;3;7;2;7;7;10;0;6;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;2;3;0
10.03.2021;501;273;50;39;8;5;10106;1510;11616;18;18;21;24;25;39;42;28;49;52;41;40;24;22;21;20;7;7;3;0;1;0;1;0;3;7;8;6;13;12;16;29;34;48;42;23;30;0;0;0;0;0;0;0;1;0;0;3;2;5;9;8;11;4;4;3;0;0;0;0;1;0;1;2;1;2;2;1;0;4;9;9;2;3;2;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;2;0;0
11.03.2021;668;277;47;37;5;10;8348;1691;10039;16;25;25;21;41;43;49;53;64;73;60;66;36;26;19;23;12;14;2;0;1;0;1;0;3;7;8;6;14;12;19;26;36;46;46;20;32;0;0;0;0;0;0;0;1;0;0;2;1;5;9;8;10;6;3;2;0;0;0;0;0;0;0;0;1;2;2;1;4;3;6;5;7;2;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;1;1;3;0
12.03.2021;696;303;46;60;5;4;8123;1832;9955;17;17;21;28;46;52;58;53;60;74;75;69;40;23;27;17;8;5;6;0;1;1;1;0;4;7;7;6;21;12;24;29;34;50;52;23;31;0;0;0;0;0;0;0;1;0;0;2;1;5;10;7;10;6;2;2;0;0;0;1;1;0;1;0;1;2;7;1;7;7;5;10;9;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;0
13.03.2021;428;287;45;33;7;4;1841;956;2797;5;20;17;23;33;21;25;30;36;52;46;43;26;16;11;11;7;4;2;0;2;1;1;1;3;6;7;5;20;11;26;27;28;48;45;26;30;0;0;0;0;0;0;0;1;0;0;2;1;4;10;7;10;5;2;3;0;0;1;0;0;1;0;0;0;0;2;0;5;3;0;8;0;9;4;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0
14.03.2021;130;298;44;31;4;10;1730;304;2034;0;2;5;4;9;10;5;9;14;11;16;12;5;5;10;3;3;3;4;1;1;1;1;1;3;6;7;8;20;13;23;30;31;50;47;24;31;0;0;0;0;0;1;0;1;0;0;2;2;3;10;9;7;5;1;3;0;1;0;0;0;0;1;1;1;3;1;2;2;3;3;5;2;3;3;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;4;3;0;0
15.03.2021;437;344;49;64;10;13;11230;1266;12496;10;13;15;15;28;45;41;23;25;47;35;43;22;13;24;13;13;9;3;1;1;1;2;1;3;6;7;8;22;16;24;38;36;58;51;32;37;0;0;0;0;0;1;0;1;0;0;2;1;3;13;9;12;4;0;3;0;0;0;0;1;0;0;1;1;1;2;5;1;10;7;9;9;9;8;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;4;3;3;0
16.03.2021;696;320;50;39;8;4;8887;1742;10629;15;21;31;34;37;50;56;56;54;78;58;75;33;30;23;19;10;10;6;1;1;1;1;1;0;6;5;6;20;15;29;36;32;58;44;29;35;0;0;0;0;0;0;0;1;0;0;1;2;6;12;9;13;3;0;3;0;0;0;0;0;0;0;2;1;1;2;4;7;4;1;8;2;4;3;0;0;0;0;0;0;0;0;0;0;0;1;3;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;1;0
17.03.2021;578;316;48;41;5;9;9780;1401;11181;11;18;26;31;37;35;39;32;66;68;54;46;35;24;17;23;7;7;2;1;1;1;0;1;0;7;3;8;16;16;30;35;33;56;42;29;37;0;0;0;0;0;0;0;0;0;0;1;4;5;12;9;12;2;1;2;0;0;0;0;0;0;0;1;0;2;1;3;6;4;4;4;7;4;5;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;3;2;1;1;0
18.03.2021;548;303;50;40;7;12;8482;1580;10062;18;20;31;18;31;42;29;45;46;61;59;44;34;19;29;12;5;5;0;0;1;0;0;1;0;5;1;10;13;21;24;37;35;53;37;28;37;0;0;0;0;0;0;0;0;0;0;1;4;3;15;9;13;2;1;2;0;0;0;0;0;0;0;0;0;4;1;7;1;6;6;7;3;1;4;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;2;3;0
19.03.2021;543;289;47;42;7;3;6763;1518;8281;8;18;22;35;38;27;33;50;42;51;54;50;35;32;26;11;6;4;1;0;0;0;0;1;1;5;4;10;11;18;24;38;38;49;36;24;30;0;0;0;0;0;0;0;1;0;2;1;3;3;14;11;7;2;1;2;0;0;0;0;0;0;1;1;3;3;1;3;3;4;5;6;7;4;1;0;0;0;0;0;0;0;1;0;2;0;1;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
20.03.2021;380;263;44;28;3;13;1838;993;2831;19;13;18;23;28;17;19;34;44;34;37;21;28;13;10;6;9;4;3;0;0;0;0;1;2;2;3;10;11;18;22;33;33;44;33;22;29;0;0;0;0;0;0;0;1;0;2;1;3;2;12;11;7;3;0;2;0;0;0;0;0;0;1;0;1;1;0;2;3;0;2;7;5;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;2;2;4;1;0
21.03.2021;74;269;45;30;7;8;1255;318;1573;4;2;6;8;5;3;4;6;3;11;2;5;3;3;1;1;4;2;1;0;0;0;0;0;2;3;1;9;13;16;22;35;31;48;37;25;27;0;0;0;0;0;0;0;1;0;2;1;2;2;12;9;9;6;0;1;0;0;0;0;0;0;0;1;1;0;3;1;1;2;1;8;6;5;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;3;1;0
22.03.2021;346;304;43;48;6;9;11984;1093;13077;14;9;24;11;15;18;17;19;38;30;34;27;20;13;21;17;7;9;3;0;0;0;0;0;2;3;1;10;18;17;25;37;35;57;44;25;30;0;0;0;0;0;0;0;1;0;1;1;2;1;11;10;8;6;1;1;0;0;0;0;0;0;0;0;0;1;5;3;3;3;5;12;8;4;4;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;1;0;2;0;1;0
23.03.2021;572;271;41;38;7;9;11271;1674;12945;13;12;24;22;39;21;48;40;52;64;45;42;41;36;28;19;11;10;5;0;0;0;0;2;1;3;1;10;16;17;21;29;32;49;36;24;30;0;0;0;0;0;0;0;1;0;1;2;1;2;8;11;9;5;1;0;0;0;0;0;0;2;0;0;0;2;2;4;2;5;6;5;2;5;3;0;0;0;0;0;0;0;0;0;0;1;0;1;0;3;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;4;0;0;3;0
24.03.2021;502;273;42;34;6;8;12098;1258;13356;8;18;21;26;22;27;36;51;43;58;38;50;30;24;24;14;6;3;3;0;0;0;0;1;1;2;1;10;17;21;24;28;31;47;38;25;27;0;0;0;0;0;0;0;1;0;1;2;1;2;8;9;10;7;1;0;0;0;0;0;0;0;0;0;0;1;2;5;5;0;3;6;5;5;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;1;2;1;0
25.03.2021;459;286;46;53;9;11;9544;1494;11038;13;20;15;20;28;30;23;40;47;48;36;42;33;20;16;10;9;6;3;0;0;0;0;2;2;3;2;10;15;22;24;28;34;47;43;27;27;0;0;0;0;0;0;0;1;0;1;2;3;3;8;8;11;8;1;0;0;0;0;0;0;1;1;1;1;1;2;5;7;6;6;5;6;7;4;0;0;0;0;0;0;0;0;0;0;0;2;1;2;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;1;3;1;2;0
26.03.2021;571;261;35;35;1;5;6791;1452;8243;19;28;32;29;36;41;39;40;53;39;56;51;39;19;23;10;9;4;4;0;0;0;0;1;2;3;2;8;15;18;22;23;31;43;45;22;26;0;0;0;0;0;0;0;0;0;0;2;2;2;6;8;9;5;1;0;0;0;0;0;0;0;0;1;1;1;2;0;4;4;5;4;10;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3;0
27.03.2021;299;230;37;18;7;8;1493;612;2105;8;14;17;14;17;13;22;16;28;35;33;27;8;11;12;12;6;4;2;0;0;0;0;0;1;3;0;7;13;16;19;19;31;36;41;22;22;0;0;0;0;0;0;0;0;0;0;1;2;3;6;9;9;5;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;5;2;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;4;1;0;0
28.03.2021;66;254;35;35;3;2;1046;211;1257;4;1;4;4;1;5;4;3;7;2;5;3;6;5;7;5;0;0;0;0;0;0;0;0;1;4;1;10;14;18;22;21;33;39;41;25;25;0;0;0;0;0;0;0;0;0;0;1;3;3;6;9;8;3;2;0;0;0;0;0;0;0;0;1;1;3;2;3;4;2;3;5;5;3;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
29.03.2021;230;277;39;40;6;14;12059;987;13046;7;7;8;8;14;18;17;15;22;21;21;14;17;9;11;7;8;6;0;0;0;0;0;2;2;4;2;13;14;22;23;24;34;43;44;27;23;0;0;0;0;0;0;0;1;0;2;1;3;4;7;8;8;3;2;0;0;0;0;0;0;2;1;1;1;3;2;4;2;5;2;8;5;3;1;0;0;0;0;0;0;0;1;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;3;2;3;2;0
30.03.2021;459;274;42;49;9;6;11352;1599;12951;12;21;26;24;21;30;31;36;32;55;34;32;29;14;14;20;11;10;7;0;0;0;0;0;2;6;2;15;15;19;21;19;36;39;51;27;22;0;0;0;0;0;0;0;1;1;3;2;3;5;5;10;6;4;2;0;0;0;0;0;0;0;0;2;0;3;3;2;3;1;6;8;10;5;6;0;0;0;0;0;0;0;0;1;1;1;0;1;0;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;3;0;0;0;0
31.03.2021;504;268;36;37;5;8;11523;1304;12827;18;19;21;23;25;46;45;37;38;54;44;33;34;21;17;9;10;8;2;0;0;0;0;0;2;7;1;10;12;19;18;21;37;37;52;27;25;0;0;0;0;0;0;0;1;1;3;1;2;4;4;11;6;3;0;0;0;0;0;0;0;0;0;1;0;1;2;2;2;5;5;5;6;5;3;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;2;3;0
01.04.2021;412;254;35;32;6;11;10409;1148;11557;12;14;17;21;24;30;24;26;33;32;33;35;29;24;27;11;6;11;3;1;0;0;1;0;3;7;1;8;12;15;19;19;32;40;49;27;20;0;0;0;0;0;0;0;1;1;2;1;2;3;3;11;7;3;1;0;0;1;0;0;1;0;1;1;0;1;1;1;5;3;3;6;4;2;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;3;3;0
02.04.2021;286;229;34;28;4;4;3290;752;4042;7;13;18;16;14;15;16;19;36;30;31;23;15;12;7;6;2;4;2;1;0;0;1;0;3;9;2;5;11;15;16;16;29;31;48;26;16;0;0;0;0;0;0;0;1;1;2;1;2;3;4;11;5;3;1;0;0;0;0;0;0;0;1;2;1;1;1;1;2;2;4;3;4;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0
03.04.2021;177;226;30;21;4;5;1520;400;1920;5;2;11;13;12;13;16;18;14;15;11;17;7;6;3;6;4;2;2;1;0;0;1;0;4;9;2;4;11;15;14;19;26;31;47;26;16;0;0;0;0;0;0;0;1;1;2;1;2;2;5;8;2;4;2;0;0;0;0;0;0;0;1;2;1;0;0;2;1;4;2;3;2;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;0
04.04.2021;117;234;29;29;2;8;1116;373;1489;0;8;10;6;4;6;10;8;9;10;12;6;6;4;7;5;3;2;1;1;0;0;1;0;3;9;2;8;13;13;13;21;27;33;49;25;16;0;0;0;0;0;0;0;1;1;2;1;2;2;4;8;4;4;0;0;0;0;0;0;0;0;1;1;0;4;4;0;1;2;3;4;5;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;3;1;0
05.04.2021;114;237;31;22;4;3;2107;388;2495;3;11;6;6;6;1;7;5;12;17;3;5;7;11;6;4;3;1;0;0;0;0;0;0;3;8;2;6;13;13;16;24;29;32;50;25;16;0;0;0;0;0;0;0;1;1;2;1;2;3;4;7;4;6;0;0;0;0;0;0;0;0;0;0;0;0;2;1;3;4;3;1;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0
06.04.2021;263;261;35;43;9;6;18549;1147;19696;9;12;10;8;19;14;24;22;23;18;18;21;15;11;16;15;6;1;1;0;0;0;0;0;1;9;3;7;14;14;18;27;32;36;55;26;19;0;0;0;0;0;0;0;0;2;2;1;2;4;5;7;8;4;0;0;0;0;0;0;0;0;0;2;1;2;1;2;4;5;6;7;5;5;3;0;0;0;0;0;0;0;0;1;0;0;0;2;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;0
07.04.2021;469;234;32;21;4;3;12809;1438;14247;15;20;22;22;19;19;42;28;42;55;60;38;26;26;15;8;7;3;2;0;0;0;0;0;1;9;4;8;12;14;13;23;29;29;50;29;13;0;0;0;0;0;0;0;0;2;2;1;3;4;5;5;6;4;0;0;0;0;0;0;0;0;0;2;1;1;2;3;1;1;2;2;1;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0
08.04.2021;308;231;39;30;8;6;11132;998;12130;8;17;14;16;24;21;19;20;27;27;20;31;21;17;12;9;4;0;1;0;0;0;0;2;0;7;3;8;17;15;12;24;29;27;44;30;13;0;0;0;0;0;0;0;0;2;1;3;3;4;7;7;7;5;0;0;0;0;0;0;0;2;0;0;0;1;6;2;0;4;5;5;1;3;1;0;0;0;0;0;0;0;0;0;0;2;0;0;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;2;0
09.04.2021;384;214;34;23;5;3;6873;1219;8092;9;16;21;16;27;25;30;37;32;34;29;37;21;18;17;8;6;1;0;0;0;0;0;3;1;7;4;6;17;14;14;25;24;24;40;26;9;0;0;0;0;0;0;1;0;2;1;3;2;4;5;5;6;5;0;0;0;0;0;0;0;1;1;1;1;0;1;2;3;2;4;3;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0
10.04.2021;233;196;36;21;7;3;2041;615;2656;7;8;8;14;11;17;15;12;13;27;23;23;16;14;12;10;1;1;1;0;0;0;0;2;1;5;4;4;19;15;13;24;21;20;36;22;10;0;0;0;0;0;0;1;0;2;1;4;4;4;5;4;6;5;0;0;0;0;0;0;0;0;0;0;0;0;3;3;2;2;4;2;2;2;1;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0
11.04.2021;41;193;33;18;3;1;1065;167;1232;2;1;2;1;1;2;1;4;1;3;5;6;4;1;1;2;1;3;0;0;0;0;0;2;1;5;4;5;19;12;14;22;22;24;31;21;11;0;0;0;0;0;0;1;0;3;1;3;3;3;3;5;6;4;1;0;0;0;0;0;0;0;0;1;0;1;1;0;3;2;3;4;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
12.04.2021;194;222;35;38;5;5;12210;754;12964;7;9;18;15;9;11;9;12;14;13;18;12;12;14;11;6;3;1;0;0;0;0;0;2;2;4;5;5;21;15;18;23;28;28;36;23;12;0;0;0;0;0;0;1;0;3;1;2;3;4;2;6;8;4;1;0;0;0;0;0;0;0;1;0;1;1;2;3;4;4;6;6;6;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;0;1;0
13.04.2021;340;198;31;13;2;2;13047;1353;14400;14;18;30;20;20;22;21;19;19;27;31;27;24;18;12;6;8;3;1;0;0;0;0;2;3;1;4;4;19;12;17;21;23;29;29;21;13;0;0;0;0;0;0;1;0;3;1;2;4;4;1;4;6;4;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;2;3;0;2;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
