Datum - Liberecký kraj;Celkový počet nakažených;Počet hospitalizovaných celkem v daném dni;Počet hospitalizovaných na JIP celkem v daném dni;Počet nově hospitalizovaných celkem;Počet nově hospitalizovaných na JIP;Počet zemřelých;Počet antigenních testů;Počet PCR testů;počet testů CELKEM;Pozitivní ve věku 0-4 let;Pozitivní ve věku 5-9 let;Pozitivní ve věku 10-14 let;Pozitivní ve věku 15-19 let;Pozitivní ve věku 20-24 let;Pozitivní ve věku 25-29 let;Pozitivní ve věku 30-34 let;Pozitivní ve věku 35-39 let;Pozitivní ve věku 40-44 let;Pozitivní ve věku 45-49 let;Pozitivní ve věku 50-54 let;Pozitivní ve věku 55-59 let;Pozitivní ve věku 60-64 let;Pozitivní ve věku 65-69 let;Pozitivní ve věku 70-74 let;Pozitivní ve věku 75-79 let;Pozitivní ve věku 80-84 let;Pozitivní ve věku 85+ let;Pozitivní - věk neznámý;Hospitalizovaní celkem v daném dni ve věku 0-4 let;Hospitalizovaní celkem v daném dni ve věku 5-9 let;Hospitalizovaní celkem v daném dni ve věku 10-14 let;Hospitalizovaní celkem v daném dni ve věku 15-19 let;Hospitalizovaní celkem v daném dni ve věku 20-24 let;Hospitalizovaní celkem v daném dni ve věku 25-29 let;Hospitalizovaní celkem v daném dni ve věku 30-34 let;Hospitalizovaní celkem v daném dni ve věku 35-39 let;Hospitalizovaní celkem v daném dni ve věku 40-44 let;Hospitalizovaní celkem v daném dni ve věku 45-49 let;Hospitalizovaní celkem v daném dni ve věku 50-54 let;Hospitalizovaní celkem v daném dni ve věku 55-59 let;Hospitalizovaní celkem v daném dni ve věku 60-64 let;Hospitalizovaní celkem v daném dni ve věku 65-69 let;Hospitalizovaní celkem v daném dni ve věku 70-74 let;Hospitalizovaní celkem v daném dni ve věku 75-79 let;Hospitalizovaní celkem v daném dni ve věku 80-84 let;Hospitalizovaní celkem v daném dni ve věku 85+ let;Hospitalizovaní celkem v daném dni - věk neznámý;Hospitalizovaní na JIP celkem v daném dni ve věku 0-4 let;Hospitalizovaní na JIP celkem v daném dni ve věku 5-9 let;Hospitalizovaní na JIP celkem v daném dni ve věku 10-14 let;Hospitalizovaní na JIP celkem v daném dni ve věku 15-19 let;Hospitalizovaní na JIP celkem v daném dni ve věku 20-24 let;Hospitalizovaní na JIP celkem v daném dni ve věku 25-29 let;Hospitalizovaní na JIP celkem v daném dni ve věku 30-34 let;Hospitalizovaní na JIP celkem v daném dni ve věku 35-39 let;Hospitalizovaní na JIP celkem v daném dni ve věku 40-44 let;Hospitalizovaní na JIP celkem v daném dni ve věku 45-49 let;Hospitalizovaní na JIP celkem v daném dni ve věku 50-54 let;Hospitalizovaní na JIP celkem v daném dni ve věku 55-59 let;Hospitalizovaní na JIP celkem v daném dni ve věku 60-64 let;Hospitalizovaní na JIP celkem v daném dni ve věku 65-69 let;Hospitalizovaní na JIP celkem v daném dni ve věku 70-74 let;Hospitalizovaní na JIP celkem v daném dni ve věku 75-79 let;Hospitalizovaní na JIP celkem v daném dni ve věku 80-84 let;Hospitalizovaní na JIP celkem v daném dni ve věku 85+ let;Hospitalizovaní na JIP celkem v daném dni - věk neznámý;Hospitalizovaní nově v daném dni ve věku 0-4 let;Hospitalizovaní nově v daném dni ve věku 5-9 let;Hospitalizovaní nově v daném dni ve věku 10-14 let;Hospitalizovaní nově v daném dni ve věku 15-19 let;Hospitalizovaní nově v daném dni ve věku 20-24 let;Hospitalizovaní nově v daném dni ve věku 25-29 let;Hospitalizovaní nově v daném dni ve věku 30-34 let;Hospitalizovaní nově v daném dni ve věku 35-39 let;Hospitalizovaní nově v daném dni ve věku 40-44 let;Hospitalizovaní nově v daném dni ve věku 45-49 let;Hospitalizovaní nově v daném dni ve věku 50-54 let;Hospitalizovaní nově v daném dni ve věku 55-59 let;Hospitalizovaní nově v daném dni ve věku 60-64 let;Hospitalizovaní nově v daném dni ve věku 65-69 let;Hospitalizovaní nově v daném dni ve věku 70-74 let;Hospitalizovaní nově v daném dni ve věku 75-79 let;Hospitalizovaní nově v daném dni ve věku 80-84 let;Hospitalizovaní nově v daném dni ve věku 85+ let;Hospitalizovaní nově v daném dni - věk neznámý;Hospitalizovaní na JIP nově v daném dni ve věku 0-4 let;Hospitalizovaní na JIP nově v daném dni ve věku 5-9 let;Hospitalizovaní na JIP nově v daném dni ve věku 10-14 let;Hospitalizovaní na JIP nově v daném dni ve věku 15-19 let;Hospitalizovaní na JIP nově v daném dni ve věku 20-24 let;Hospitalizovaní na JIP nově v daném dni ve věku 25-29 let;Hospitalizovaní na JIP nově v daném dni ve věku 30-34 let;Hospitalizovaní na JIP nově v daném dni ve věku 35-39 let;Hospitalizovaní na JIP nově v daném dni ve věku 40-44 let;Hospitalizovaní na JIP nově v daném dni ve věku 45-49 let;Hospitalizovaní na JIP nově v daném dni ve věku 50-54 let;Hospitalizovaní na JIP nově v daném dni ve věku 55-59 let;Hospitalizovaní na JIP nově v daném dni ve věku 60-64 let;Hospitalizovaní na JIP nově v daném dni ve věku 65-69 let;Hospitalizovaní na JIP nově v daném dni ve věku 70-74 let;Hospitalizovaní na JIP nově v daném dni ve věku 75-79 let;Hospitalizovaní na JIP nově v daném dni ve věku 80-84 let;Hospitalizovaní na JIP nově v daném dni ve věku 85+ let;Hospitalizovaní na JIP nově v daném dni - věk neznámý;Zemřelí ve věku 0-4 let;Zemřelí ve věku 5-9 let;Zemřelí ve věku 10-14 let;Zemřelí ve věku 15-19 let;Zemřelí ve věku 20-24 let;Zemřelí ve věku 25-29 let;Zemřelí ve věku 30-34 let;Zemřelí ve věku 35-39 let;Zemřelí ve věku 40-44 let;Zemřelí ve věku 45-49 let;Zemřelí ve věku 50-54 let;Zemřelí ve věku 55-59 let;Zemřelí ve věku 60-64 let;Zemřelí ve věku 65-69 let;Zemřelí ve věku 70-74 let;Zemřelí ve věku 75-79 let;Zemřelí ve věku 80-84 let;Zemřelí ve věku 85+ let;Zemřelí - věk neznámý
08.01.2021;666;322;50;34;6;9;1037;1483;2520;11;20;22;25;32;46;45;54;53;77;58;43;43;36;42;35;9;15;0;2;0;0;0;1;1;2;1;2;5;7;13;25;54;64;57;38;50;0;0;0;0;0;1;0;0;0;0;0;1;3;4;13;13;10;4;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;6;5;8;4;9;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;2;1;0
09.01.2021;462;304;54;38;7;7;520;1070;1590;6;21;25;19;19;27;37;29;35;51;34;36;34;29;21;20;9;10;0;2;0;0;0;1;0;1;1;1;6;5;13;24;55;62;50;34;49;0;0;0;0;0;1;0;0;0;1;0;1;3;4;14;13;12;4;1;0;0;0;0;0;0;0;0;1;0;2;1;3;2;9;9;3;3;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;1;2;0
10.01.2021;299;312;55;28;5;5;369;708;1077;5;8;13;11;13;19;22;16;45;24;21;23;16;18;8;15;14;8;0;1;0;0;0;1;0;1;2;1;6;6;12;25;51;62;56;40;48;0;0;0;0;0;1;0;0;1;1;0;1;4;3;13;14;12;3;2;0;0;0;0;0;0;0;0;1;0;0;1;0;2;2;4;9;6;3;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;2;0;0
11.01.2021;615;331;53;26;5;9;1942;1475;3417;9;19;22;25;24;33;50;47;61;58;54;48;41;35;33;27;11;15;3;1;0;0;0;1;0;2;2;2;7;7;14;25;51;66;57;43;53;0;0;0;0;0;1;0;0;1;1;1;1;5;3;11;14;10;3;2;0;0;0;0;0;0;0;1;0;1;1;1;2;0;3;4;3;5;5;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;2;2;0
12.01.2021;600;317;49;33;4;6;1182;1555;2737;18;42;25;23;28;34;44;37;41;69;50;50;31;20;35;25;12;15;1;1;1;0;0;2;0;2;2;4;5;6;14;24;44;67;55;41;49;0;0;0;0;0;1;0;0;1;1;1;1;5;2;9;14;8;4;2;0;0;1;0;0;1;0;1;0;2;1;1;2;3;0;8;5;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;1;0
13.01.2021;651;318;53;27;7;7;1264;1579;2843;17;41;30;43;28;43;55;43;54;65;58;44;29;31;25;17;13;12;3;1;1;0;0;2;0;2;4;3;5;7;14;23;44;66;56;43;47;0;0;0;0;0;1;0;0;1;1;2;1;5;1;12;14;9;4;2;0;0;0;0;0;0;0;0;2;0;1;1;1;3;4;2;7;4;2;0;0;0;0;0;0;0;0;0;0;1;0;1;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3;1;0
14.01.2021;508;314;54;30;4;8;1018;1389;2407;8;20;22;17;29;37;30;30;47;54;29;41;36;27;31;12;13;22;3;1;0;0;0;4;2;2;5;3;6;7;14;19;43;67;54;45;42;0;0;0;0;0;1;1;0;0;1;2;1;5;2;13;14;9;3;2;0;0;0;0;0;2;2;0;1;0;1;1;1;1;4;4;4;7;2;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;3;0
15.01.2021;474;304;49;21;3;6;986;1507;2493;6;27;25;17;28;23;30;34;35;48;35;38;30;28;33;21;7;8;1;0;0;0;0;4;4;2;4;3;6;7;14;16;42;62;58;42;40;0;0;0;0;0;1;0;0;0;1;2;2;5;2;10;11;9;4;2;0;0;0;0;0;0;2;0;0;0;1;1;0;0;3;2;5;2;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;1;0
16.01.2021;217;284;53;22;5;10;365;611;976;8;19;10;7;8;12;17;13;23;21;7;7;22;12;12;7;4;8;0;0;0;0;0;4;3;2;3;2;6;6;16;15;39;53;57;41;37;0;0;0;0;0;1;0;0;0;1;2;2;5;2;12;12;10;4;2;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;4;6;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;3;3;0
17.01.2021;167;293;53;24;6;6;341;661;1002;8;26;6;3;7;9;10;10;12;10;15;16;7;2;6;6;6;8;0;0;0;0;0;3;3;1;3;2;8;7;16;15;43;54;59;40;39;0;0;0;0;0;0;0;0;0;1;2;3;4;2;12;14;10;5;0;0;0;0;0;0;1;0;0;0;0;3;1;0;0;5;2;5;2;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;2;0;1;0
18.01.2021;549;315;55;39;11;10;1662;1476;3138;13;39;28;27;25;31;30;34;47;64;52;45;29;26;24;16;7;9;3;0;0;0;1;4;4;2;3;4;6;8;17;16;45;57;63;41;44;0;0;0;0;0;0;0;0;1;1;2;3;3;2;12;16;11;4;0;0;0;0;0;1;2;1;1;0;2;0;2;2;1;4;7;8;2;6;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3;4;0
19.01.2021;483;311;57;33;8;5;1076;1376;2452;13;22;26;18;30;20;24;41;47;51;45;28;28;28;24;17;12;8;1;0;0;0;1;3;4;2;3;5;7;8;14;16;45;54;61;42;46;0;0;0;0;0;0;0;0;1;1;2;3;3;2;13;17;12;3;0;0;0;0;0;0;0;0;0;0;1;2;0;1;1;6;4;5;5;8;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;2;0
20.01.2021;414;289;55;32;4;8;883;1320;2203;11;33;19;10;10;33;23;32;40;49;28;40;16;22;11;14;15;8;0;0;0;0;1;3;4;1;3;4;7;10;15;14;41;52;56;39;39;0;0;0;0;0;0;0;0;1;1;2;3;2;2;13;15;13;3;0;0;0;0;0;0;0;1;0;0;0;1;3;4;1;5;5;4;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;3;0;0
21.01.2021;425;281;56;21;8;7;862;1261;2123;12;31;19;23;14;24;24;29;43;35;36;28;27;27;25;9;7;12;0;0;0;0;1;2;4;1;2;5;7;9;15;13;39;50;50;41;42;0;0;0;0;0;0;0;0;1;0;2;3;3;2;12;15;13;4;1;0;0;0;0;0;0;0;0;0;1;0;0;2;0;2;4;3;5;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;4;0
22.01.2021;337;286;58;27;6;7;833;1351;2184;9;15;18;16;18;14;32;24;33;26;28;29;15;20;17;13;5;4;1;0;0;0;1;2;5;1;2;5;9;8;17;11;39;51;53;39;43;0;0;0;0;0;0;0;0;1;0;2;2;5;2;10;15;14;5;2;0;0;0;0;0;0;1;0;0;1;2;0;3;1;1;4;6;2;6;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;3;0
23.01.2021;206;269;53;21;3;5;380;777;1157;8;14;8;7;7;16;17;11;22;24;18;12;7;8;9;7;2;9;0;0;0;0;1;2;4;1;2;5;7;7;17;13;34;46;51;37;42;0;0;0;0;0;0;1;0;1;0;2;1;5;2;8;14;13;4;2;0;0;0;0;0;0;0;0;0;2;0;0;1;4;3;2;2;2;5;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;1;0;1;0
24.01.2021;124;276;57;20;6;4;261;506;767;5;15;9;11;6;4;6;6;5;7;6;6;4;7;8;7;2;10;0;0;0;0;0;2;2;0;3;5;7;9;18;14;35;49;52;38;42;0;0;0;0;0;0;1;0;1;0;2;2;5;3;9;14;15;3;2;0;0;0;0;0;0;0;0;1;0;0;2;2;2;1;6;4;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0
25.01.2021;454;295;60;28;5;7;1792;1269;3061;12;23;29;21;20;31;43;31;43;42;31;33;18;21;18;20;6;12;0;0;0;0;0;2;2;0;3;7;9;10;17;15;40;52;53;41;44;0;0;0;0;0;0;1;0;1;0;2;2;5;3;10;13;16;5;2;0;0;0;0;0;0;0;0;0;2;2;1;0;1;6;6;4;3;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;0;2;0
26.01.2021;507;297;51;28;4;9;1045;1384;2429;10;19;16;28;24;27;33;38;47;68;46;34;34;30;21;15;5;12;0;0;0;0;0;2;2;0;3;8;10;9;14;17;41;50;52;41;48;0;0;0;0;0;0;1;0;1;0;2;3;2;3;12;9;12;4;2;0;0;0;0;0;0;0;0;0;2;1;1;0;5;4;3;2;2;8;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;4;0
27.01.2021;430;294;53;28;6;7;1108;1267;2375;6;23;24;15;14;22;29;31;33;44;41;36;24;25;25;20;6;12;0;0;0;0;0;1;3;1;3;7;10;10;15;19;45;45;54;36;45;0;0;0;0;0;0;1;0;1;0;1;2;2;3;14;9;12;5;3;0;0;0;0;0;0;1;1;0;1;2;1;1;2;6;3;6;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;3;0
28.01.2021;423;300;52;27;7;7;1079;1280;2359;9;17;23;18;19;34;30;29;45;48;34;27;19;16;15;14;8;17;1;0;0;0;0;1;3;1;4;9;9;10;17;22;46;45;52;37;44;0;0;0;0;0;0;1;0;1;1;1;2;5;4;15;8;8;5;1;0;0;0;0;0;0;0;0;1;2;1;0;4;3;1;4;6;2;3;0;0;0;0;0;0;0;0;0;1;0;0;3;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;2;1;0
29.01.2021;399;297;52;33;8;4;1149;1465;2614;9;15;18;17;16;21;24;25;43;43;31;32;33;19;20;11;10;12;0;0;0;0;0;1;3;2;3;10;9;10;16;23;46;44;50;34;46;0;0;0;0;0;0;1;2;1;1;2;2;4;5;13;7;8;5;1;0;0;0;0;0;0;0;1;0;1;1;1;3;3;5;1;5;5;7;0;0;0;0;0;0;0;2;0;0;1;0;0;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0
30.01.2021;171;278;51;21;3;5;425;790;1215;6;11;11;9;6;10;18;11;17;14;6;5;9;11;10;6;4;7;0;0;0;0;0;0;2;2;2;7;9;7;16;24;45;42;49;31;42;0;0;0;0;0;0;1;2;1;1;2;1;4;5;12;7;10;4;1;0;0;0;0;0;0;0;0;0;0;0;0;2;4;3;3;5;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;2;0
31.01.2021;130;287;51;19;4;3;546;511;1057;4;11;7;4;4;6;8;12;10;10;12;9;6;7;8;6;0;6;0;0;0;0;0;0;3;2;2;8;9;8;17;24;47;46;50;30;41;0;0;0;0;0;0;1;2;1;1;1;1;4;6;12;6;11;4;1;0;0;0;0;0;0;1;0;0;1;0;1;1;1;4;6;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0
01.02.2021;460;308;52;34;5;6;2085;1356;3441;12;23;23;18;20;23;35;28;44;67;38;36;23;25;17;10;7;11;0;0;0;0;0;0;4;3;2;8;10;8;18;22;50;50;56;32;45;0;0;0;0;0;0;1;2;1;0;2;2;4;7;11;6;12;3;1;0;0;0;0;0;0;1;1;0;0;2;1;1;1;5;7;6;3;6;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;1;1;0
02.02.2021;463;309;50;34;6;6;1269;1332;2601;5;29;19;17;25;30;28;42;46;51;36;38;29;22;19;11;10;6;0;0;0;0;0;0;3;4;4;7;11;8;20;19;48;52;57;30;46;0;0;0;0;0;0;1;1;1;1;2;1;5;4;10;8;12;3;1;0;0;0;0;0;0;0;1;2;0;2;1;3;0;5;5;7;2;6;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;3;0
03.02.2021;459;299;51;21;8;2;1354;1504;2858;6;26;13;13;31;41;32;45;41;49;35;28;20;20;19;20;11;8;1;0;0;0;0;1;3;4;3;5;11;7;20;19;40;52;57;30;47;0;0;0;0;0;0;1;1;0;1;0;1;5;5;9;11;13;3;1;0;0;0;0;0;1;0;0;0;0;1;0;1;2;1;4;7;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
04.02.2021;455;309;54;29;9;6;1206;1080;2286;19;40;15;12;16;31;40;29;40;46;35;27;26;26;24;15;7;7;0;0;0;0;1;1;3;4;3;4;11;7;19;22;41;55;61;32;45;0;0;0;0;0;0;1;3;0;1;1;1;3;5;8;13;13;4;1;0;0;0;0;1;0;0;0;0;0;1;1;1;3;2;7;6;4;3;0;0;0;0;0;0;0;2;0;0;1;0;0;0;1;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;2;0
05.02.2021;444;299;56;22;6;3;1178;1439;2617;11;34;25;17;21;30;37;41;41;45;28;32;22;14;15;16;10;5;0;0;0;0;0;1;3;4;3;4;10;5;19;22;41;51;61;32;43;0;0;0;0;0;0;1;3;0;1;1;0;4;5;8;15;13;4;1;0;0;0;0;0;0;0;0;0;0;0;1;2;2;3;3;6;4;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0
06.02.2021;193;285;58;24;8;5;591;652;1243;6;16;11;10;7;9;9;15;16;18;21;15;8;15;5;5;5;2;0;0;0;0;0;1;1;4;3;3;7;5;18;23;40;50;59;31;40;0;0;0;0;0;0;0;3;0;1;1;0;3;5;8;18;14;3;2;0;0;0;0;0;0;0;0;0;0;2;0;1;3;4;4;2;6;2;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;0
07.02.2021;133;314;55;35;2;8;528;488;1016;6;8;4;5;10;7;5;7;12;14;8;9;13;4;8;5;4;4;0;0;0;0;0;2;1;4;3;3;10;6;22;25;44;53;63;36;42;0;0;0;0;0;0;0;2;0;1;2;0;3;5;9;16;13;2;2;0;0;0;0;0;1;0;1;0;0;3;2;4;2;4;3;6;6;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;3;0
08.02.2021;529;342;60;37;9;5;1999;1306;3305;9;24;20;22;20;23;30;35;49;68;56;43;27;33;22;19;15;12;2;0;0;0;0;3;1;4;3;3;10;6;24;26;46;58;69;43;46;0;0;0;0;0;0;0;2;0;0;2;0;3;5;11;20;12;3;2;0;0;0;0;0;1;1;0;0;0;0;0;2;3;2;6;7;8;7;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;1;0
09.02.2021;497;341;61;32;8;8;1374;1368;2742;5;15;21;25;20;25;38;29;63;70;41;39;35;20;18;18;5;10;0;0;0;0;0;2;1;3;2;3;8;7;26;27;44;61;69;42;46;0;0;0;0;0;0;0;1;0;0;2;0;4;5;12;22;11;3;1;0;0;0;0;0;0;0;0;0;1;1;1;4;4;5;6;6;1;3;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;3;1;0
10.02.2021;499;326;55;30;9;7;1342;1265;2607;10;30;13;11;20;27;42;38;61;55;46;36;29;31;23;15;4;8;0;0;0;0;0;1;1;4;2;4;8;8;28;31;47;56;57;36;43;0;0;0;0;0;0;0;1;0;0;2;0;5;6;11;18;8;3;1;0;0;0;0;0;0;0;1;0;1;1;1;4;5;4;5;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2;0;2;0
11.02.2021;496;321;54;39;8;5;1282;1350;2632;12;33;27;31;21;19;31;37;55;61;50;30;18;19;24;12;4;11;1;0;0;0;0;1;0;4;4;3;7;8;25;31;48;53;57;36;44;0;0;0;0;0;0;0;1;1;0;1;0;5;6;14;16;7;2;1;0;0;0;0;0;0;0;0;3;1;0;1;2;4;7;6;6;4;5;0;0;0;0;0;0;0;0;1;0;0;0;1;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;0
12.02.2021;516;318;58;31;6;2;1066;1528;2594;10;37;27;25;22;25;33;47;50;56;47;37;30;14;21;17;7;11;0;0;0;0;0;1;0;3;5;5;6;9;25;30;51;51;58;31;43;0;0;0;0;0;0;0;1;1;0;2;0;5;5;15;18;8;2;1;0;0;0;0;0;0;0;0;1;2;0;1;4;2;4;5;5;3;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
13.02.2021;244;301;56;25;4;6;397;726;1123;6;18;9;11;20;15;16;16;26;19;25;14;15;9;7;7;4;7;0;0;0;0;0;1;0;1;4;5;8;10;24;30;42;50;56;28;42;0;0;0;0;0;0;0;1;1;0;2;0;6;5;13;17;7;3;1;0;0;0;0;0;0;0;0;0;1;2;2;2;4;2;3;4;1;4;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;2;0
14.02.2021;154;317;60;29;8;7;836;461;1297;5;5;6;4;3;11;11;10;19;17;12;13;8;6;10;4;5;4;1;0;0;0;0;1;0;1;4;4;9;13;26;32;45;51;57;31;43;0;0;0;0;0;0;0;1;1;1;3;0;6;7;13;16;7;4;1;0;0;0;0;0;0;0;0;0;1;2;3;2;3;5;3;3;4;3;0;0;0;0;0;0;0;0;0;1;1;0;0;2;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;1;0
15.02.2021;531;340;59;41;12;9;2555;1418;3973;15;24;24;25;29;32;38;38;63;54;45;45;27;26;19;14;9;4;0;0;0;0;0;0;0;2;4;5;11;15;31;37;47;55;56;33;44;0;0;0;0;0;0;0;1;1;1;3;0;5;8;13;15;7;5;0;0;0;0;0;0;0;0;1;0;1;3;2;6;5;4;8;4;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;3;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;0;2;0
16.02.2021;630;330;60;34;7;5;1806;1647;3453;8;33;31;32;21;38;53;39;64;75;65;56;33;25;27;19;9;2;0;0;0;0;0;1;1;4;3;4;11;14;26;39;48;56;51;36;36;0;0;0;0;0;0;0;1;1;1;3;1;5;8;12;15;7;6;0;0;0;0;0;0;1;1;2;0;0;2;1;3;3;3;6;3;7;2;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;0
17.02.2021;660;324;57;35;3;5;1514;1610;3124;29;48;18;17;34;39;48;53;86;81;51;50;31;30;14;15;8;7;1;0;1;0;0;1;2;3;4;6;10;12;25;32;50;57;45;38;38;0;0;0;0;0;0;0;1;1;1;2;1;4;8;12;16;6;5;0;0;0;1;0;0;0;1;0;1;2;1;1;0;2;7;5;4;6;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;1;0
18.02.2021;579;331;59;40;6;8;1840;1636;3476;28;36;27;18;23;30;39;53;57;65;61;38;36;20;20;17;6;5;0;0;1;0;0;1;2;4;4;8;11;10;26;33;50;54;49;39;39;0;0;0;0;0;0;0;1;1;1;2;1;4;9;14;14;7;5;0;0;0;0;0;0;0;0;3;0;3;2;0;2;3;5;5;10;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;2;3;0;0
19.02.2021;598;322;58;29;7;7;1537;1522;3059;13;28;23;31;33;52;45;39;58;69;55;44;31;15;24;21;7;9;1;0;1;0;0;0;1;2;6;7;12;11;24;35;47;56;48;35;37;0;0;0;0;0;0;0;1;0;1;3;1;4;10;13;13;7;5;0;0;0;0;0;0;0;0;0;2;1;1;3;4;3;3;6;4;0;2;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;3;0
